Timestamp,period_0,period_1,period_2,period_3,period_4,period_5,period_6,period_7,period_8,period_9,period_10,period_11,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,ServiceID_0,ServiceID_1,ServiceID_2,ServiceID_3,ServiceID_4,ServiceID_5,ServiceID_6,ServiceID_7,ServiceID_8,ServiceID_9,ServiceID_10,ServiceID_11
2021-12-31 00:00:00,0,0.0,63.72619829284307,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,569.0446487196323,0.0,0.0,11784.212765957447,0.0,599.852233676976,0.0,0.0,0.0,872.8403884462151,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-31 01:00:00,0,0.0,63.49724366041897,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,518.8291069459757,0.0,0.0,16522.46875,0.0,599.2228260869565,0.0,0.0,0.0,794.8898948598131,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-31 02:00:00,0,0.0,63.30737704918032,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,473.14207650273227,0.0,0.0,7609.157894736842,0.0,600.1385542168674,0.0,0.0,0.0,788.2387530995395,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-31 03:00:00,0,0.0,63.21630615640599,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,459.6871880199667,0.0,0.0,51284.3,0.0,600.2716981132075,0.0,0.0,0.0,797.720528828498,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-31 04:00:00,0,0.0,63.327354260089685,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,474.288490284006,0.0,0.0,24010.18181818182,0.0,600.280303030303,0.0,0.0,0.0,797.3706441393875,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-31 05:00:00,0,0.0,63.60286225402505,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,528.9418604651163,0.0,0.0,18872.64285714286,0.0,600.2869318181819,0.0,0.0,0.0,885.4446112278595,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-31 06:00:00,0,0.0,64.0,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,0.0,593.4736842105264,0.0,0.0,28839.444444444445,0.0,601.0790568654646,0.0,0.0,0.0,976.0780269058296,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-31 07:00:00,0,62.0,64.0,0.0,0,62.0,0,63.0,0,0.0,0,63.0,0.0,559.9,602.8806875631951,0.0,0.0,5690.651376146789,0.0,608.2716802168022,0.0,0.0,0.0,1038.215053763441,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-31 08:00:00,63,62.0,64.0,60.0,0,62.0,0,63.0,0,0.0,0,63.0,2050.0,667.0,638.3674418604651,1468.0,0.0,5909.690322580645,0.0,610.0684238551651,0.0,0.0,0.0,1034.8602713060404,0,0,0,1,0,0,0,0,0,0,0,0
2021-12-31 09:00:00,63,62.0,64.0,0.0,0,62.0,0,63.0,0,0.0,0,63.0,2361.0,542.8,621.8669720300165,0.0,0.0,6826.511627906977,0.0,610.6228070175439,0.0,0.0,0.0,996.55734333414,0,0,0,0,0,0,0,0,0,0,0,0
